Project,Date,accessors,blocker_violations,conditions_to_cover,new_it_conditions_to_cover,new_conditions_to_cover,burned_budget,business_value,classes,class_complexity_distribution,comment_lines,commented_out_code_lines,comment_lines_density,comment_lines_data,complexity,class_complexity,file_complexity,function_complexity,complexity_in_classes,complexity_in_functions,branch_coverage,new_it_branch_coverage,new_branch_coverage,conditions_by_line,confirmed_issues,coverage,new_it_coverage,coverage_line_hits_data,new_coverage,covered_conditions_by_line,critical_violations,last_commit_date,directories,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,duplications_data,false_positive_issues,files,file_complexity_distribution,functions,function_complexity_distribution,generated_lines,generated_ncloc,info_violations,violations,it_conditions_to_cover,it_branch_coverage,it_conditions_by_line,it_coverage,it_coverage_line_hits_data,it_covered_conditions_by_line,it_line_coverage,it_lines_to_cover,it_uncovered_conditions,it_uncovered_lines,line_coverage,new_it_line_coverage,new_line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,new_it_lines_to_cover,new_lines_to_cover,major_violations,minor_violations,ncloc_data,new_blocker_violations,new_critical_violations,new_info_violations,new_violations,new_major_violations,new_minor_violations,open_issues,overall_conditions_to_cover,new_overall_conditions_to_cover,overall_branch_coverage,new_overall_branch_coverage,overall_conditions_by_line,overall_coverage,overall_coverage_line_hits_data,new_overall_coverage,overall_covered_conditions_by_line,overall_line_coverage,new_overall_line_coverage,overall_lines_to_cover,new_overall_lines_to_cover,overall_uncovered_conditions,new_overall_uncovered_conditions,overall_uncovered_lines,new_overall_uncovered_lines,projects,public_api,public_documented_api_density,public_undocumented_api,quality_gate_details,alert_status,reopened_issues,skipped_tests,development_cost,sqale_rating,statements,new_technical_debt,sqale_debt_ratio,new_sqale_debt_ratio,uncovered_conditions,new_it_uncovered_conditions,new_uncovered_conditions,uncovered_lines,new_it_uncovered_lines,new_uncovered_lines,test_errors,test_failures,test_success_density,tests,test_data,test_execution_time,code_smells:complex_class,code_smells:blob_class,code_smells:class_data_private,code_smells:functional_decomposition,code_smells:spaghetti_code,code_smells:antisingleton,code_smells:baseclass_knows_derived,code_smells:baseclass_abstract,code_smells:large_class,code_smells:lazy_class,code_smells:long_method,code_smells:long_parameter_list,code_smells:many_field_attributes_not_complex,code_smells:message_chains,code_smells:refused_parent_bequest,code_smells:speculative_generality,code_smells:swiss_army_knife,code_smells:tradition_breaker,Jira
CLI,2002-06-13T00:00:00+0200,2,0,null,null,null,null,null,22,null,609,null,24.6,null,358,16.3,17.0,2.3,null,null,null,null,null,null,0,null,null,null,null,null,6,null,2,10,3,162,4.1,null,0,21,0=7;5=4;10=3;20=3;30=2;60=2;90=0,159,1=105;2=34;4=7;6=4;8=2;10=2;12=5,null,null,1,226,null,null,null,null,null,null,null,null,null,null,null,null,null,3955,1864,java=1864,null,null,null,145,74,null,null,null,null,null,null,null,226,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,167,37.1,105,{"level":"WARN";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"";"level":"OK"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"226";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},WARN,0,null,55920,B,792,null,6.1,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLI,2002-06-17T00:00:00+0200,2,0,null,null,null,null,null,24,null,654,null,25.7,null,362,15.1,15.7,2.2,null,null,null,null,null,null,0,null,null,null,null,null,8,null,2,10,3,162,3.9,null,0,23,0=8;5=4;10=4;20=3;30=3;60=1;90=0,161,1=103;2=36;4=7;6=4;8=2;10=2;12=5,null,null,1,228,null,null,null,null,null,null,null,null,null,null,null,null,null,4174,1892,java=1892,null,null,null,149,70,null,null,null,null,null,null,null,228,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,173,40.5,103,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"2";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"228";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,56760,B,799,null,5.5,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLI,2002-06-19T00:00:00+0200,2,0,null,null,null,null,null,26,null,678,null,25.3,null,381,14.7,15.2,2.3,null,null,null,null,null,null,0,null,null,null,null,null,8,null,2,12,5,274,6.2,null,0,25,0=8;5=5;10=5;20=3;30=3;60=1;90=0,166,1=106;2=37;4=7;6=4;8=2;10=2;12=6,null,null,1,239,null,null,null,null,null,null,null,null,null,null,null,null,null,4405,2004,java=2004,null,null,null,157,73,null,null,null,null,null,null,null,239,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,180,40.6,107,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"2";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"239";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,60120,B,857,null,5.8,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-06-20T00:00:00+0200,2,0,null,null,null,null,null,26,null,691,null,25.6,null,383,14.7,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,8,null,2,12,5,274,6.2,null,0,25,0=9;5=4;10=5;20=3;30=3;60=1;90=0,166,1=106;2=36;4=7;6=5;8=2;10=2;12=6,null,null,1,235,null,null,null,null,null,null,null,null,null,null,null,null,null,4423,2003,java=2003,null,null,null,154,72,null,null,null,null,null,null,null,235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,180,41.7,105,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"2";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"235";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,60090,B,857,null,5.7,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-06-21T00:00:00+0200,2,0,null,null,null,null,null,26,null,691,null,25.6,null,383,14.7,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,8,null,2,12,5,274,6.2,null,0,25,0=9;5=4;10=5;20=3;30=3;60=1;90=0,166,1=106;2=36;4=7;6=5;8=2;10=2;12=6,null,null,1,235,null,null,null,null,null,null,null,null,null,null,null,null,null,4423,2003,java=2003,null,null,null,154,72,null,null,null,null,null,null,null,235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,180,41.7,105,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"2";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"235";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,60090,B,857,null,5.7,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-06-24T00:00:00+0200,2,0,null,null,null,null,null,26,null,691,null,25.6,null,383,14.7,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,8,null,2,12,5,274,6.2,null,0,25,0=9;5=4;10=5;20=3;30=3;60=1;90=0,166,1=106;2=36;4=7;6=5;8=2;10=2;12=6,null,null,1,235,null,null,null,null,null,null,null,null,null,null,null,null,null,4423,2003,java=2003,null,null,null,154,72,null,null,null,null,null,null,null,235,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,180,41.7,105,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"2";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"235";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,60090,B,857,null,5.7,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-05T00:00:00+0200,2,0,null,null,null,null,null,28,null,579,null,20.6,null,413,14.8,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.9,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,180,1=108;2=46;4=9;6=6;8=2;10=2;12=5,null,null,1,250,null,null,null,null,null,null,null,null,null,null,null,null,null,4615,2225,java=2225,null,null,null,156,82,null,null,null,null,null,null,null,250,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,193,38.3,119,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"250";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,66750,B,946,null,6.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-08T00:00:00+0200,2,0,null,null,null,null,null,28,null,581,null,20.7,null,413,14.8,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.9,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,180,1=108;2=46;4=9;6=6;8=2;10=2;12=5,null,null,1,250,null,null,null,null,null,null,null,null,null,null,null,null,null,4618,2226,java=2226,null,null,null,156,82,null,null,null,null,null,null,null,250,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,194,38.7,119,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"250";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,66780,B,947,null,6.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-10T00:00:00+0200,2,0,null,null,null,null,null,28,null,581,null,20.7,null,413,14.8,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.9,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,180,1=108;2=46;4=9;6=6;8=2;10=2;12=5,null,null,1,247,null,null,null,null,null,null,null,null,null,null,null,null,null,4613,2222,java=2222,null,null,null,153,82,null,null,null,null,null,null,null,247,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,194,38.7,119,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"247";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,66660,B,946,null,6.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-16T00:00:00+0200,2,0,null,null,null,null,null,28,null,639,null,22.3,null,412,14.7,15.3,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.4,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,180,1=108;2=47;4=8;6=6;8=1;10=3;12=5,null,null,1,225,null,null,null,null,null,null,null,null,null,null,null,null,null,4764,2224,java=2224,null,null,null,152,61,null,null,null,null,null,null,null,225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,194,44.8,107,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"225";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,66720,B,946,null,6.1,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-23T00:00:00+0200,2,0,null,null,null,null,null,28,null,652,null,21.9,null,427,15.3,15.8,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.0,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,186,1=113;2=47;4=8;6=6;8=2;10=3;12=5,null,null,1,230,null,null,null,null,null,null,null,null,null,null,null,null,null,4895,2326,java=2326,null,null,null,156,62,null,null,null,null,null,null,null,230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,201,44.3,112,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"230";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,69780,B,993,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-25T00:00:00+0200,2,0,null,null,null,null,null,28,null,652,null,21.9,null,427,15.3,15.8,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,686,14.0,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,186,1=113;2=47;4=8;6=6;8=2;10=3;12=5,null,null,1,230,null,null,null,null,null,null,null,null,null,null,null,null,null,4895,2326,java=2326,null,null,null,156,62,null,null,null,null,null,null,null,230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,201,44.3,112,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"230";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,69780,B,993,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-26T00:00:00+0200,2,0,null,null,null,null,null,28,null,652,null,21.9,null,428,15.3,15.9,2.3,null,null,null,null,null,null,0,null,null,null,null,null,11,null,2,19,5,636,13.0,null,0,27,0=9;5=5;10=3;20=5;30=4;60=1;90=0,187,1=114;2=47;4=8;6=6;8=2;10=3;12=5,null,null,1,230,null,null,null,null,null,null,null,null,null,null,null,null,null,4892,2324,java=2324,null,null,null,156,62,null,null,null,null,null,null,null,230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,202,44.1,113,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"5";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"230";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,69720,B,991,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-30T00:00:00+0200,6,0,null,null,null,null,null,30,null,663,null,20.6,null,470,15.7,16.2,2.2,null,null,null,null,null,null,0,null,null,null,null,null,17,null,2,19,5,636,12.3,null,0,29,0=9;5=5;10=5;20=4;30=5;60=1;90=0,209,1=131;2=49;4=10;6=6;8=3;10=3;12=5,null,null,1,261,null,null,null,null,null,null,null,null,null,null,null,null,null,5182,2560,java=2560,null,null,null,161,82,null,null,null,null,null,null,null,261,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,221,40.3,132,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"11";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"261";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,76800,B,1092,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-07-31T00:00:00+0200,6,0,null,null,null,null,null,30,null,669,null,20.8,null,468,15.6,16.1,2.3,null,null,null,null,null,null,0,null,null,null,null,null,17,null,2,19,5,636,12.1,null,0,29,0=8;5=6;10=6;20=3;30=5;60=1;90=0,205,1=126;2=50;4=10;6=6;8=3;10=3;12=5,null,null,1,252,null,null,null,null,null,null,null,null,null,null,null,null,null,5255,2547,java=2547,null,null,null,158,76,null,null,null,null,null,null,null,252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,217,43.3,123,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"11";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"252";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,76410,B,1087,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-08-01T00:00:00+0200,6,0,null,null,null,null,null,30,null,666,null,20.7,null,467,15.6,16.1,2.3,null,null,null,null,null,null,0,null,null,null,null,null,17,null,2,19,5,636,12.1,null,0,29,0=8;5=6;10=6;20=3;30=5;60=1;90=0,205,1=127;2=49;4=10;6=6;8=3;10=3;12=5,null,null,1,252,null,null,null,null,null,null,null,null,null,null,null,null,null,5249,2545,java=2545,null,null,null,158,76,null,null,null,null,null,null,null,252,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,219,43.8,123,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"11";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"252";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,76350,B,1085,null,5.9,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-08-04T00:00:00+0200,7,0,null,null,null,null,null,30,null,682,null,20.7,null,487,16.2,16.8,2.3,null,null,null,null,null,null,0,null,null,null,null,null,16,null,2,21,5,678,12.6,null,0,29,0=8;5=5;10=7;20=3;30=5;60=1;90=0,212,1=129;2=51;4=10;6=8;8=5;10=3;12=4,null,null,1,260,null,null,null,null,null,null,null,null,null,null,null,null,null,5366,2619,java=2619,null,null,null,163,80,null,null,null,null,null,null,null,260,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,226,44.2,126,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"10";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"260";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,78570,B,1117,null,5.8,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-08-05T00:00:00+0200,8,0,null,null,null,null,null,30,null,727,null,20.6,null,523,17.4,18.0,2.3,null,null,null,null,null,null,0,null,null,null,null,null,18,null,2,21,5,712,12.6,null,0,29,0=8;5=5;10=7;20=3;30=5;60=1;90=0,223,1=138;2=53;4=10;6=6;8=4;10=3;12=7,null,null,1,281,null,null,null,null,null,null,null,null,null,null,null,null,null,5638,2794,java=2794,null,null,null,173,89,null,null,null,null,null,null,null,281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,239,46.0,129,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"12";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"281";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,83820,B,1222,null,5.7,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-08-12T00:00:00+0200,8,0,null,null,null,null,null,30,null,727,null,20.6,null,523,17.4,18.0,2.3,null,null,null,null,null,null,0,null,null,null,null,null,18,null,2,21,5,712,12.6,null,0,29,0=8;5=5;10=7;20=3;30=5;60=1;90=0,223,1=138;2=53;4=10;6=6;8=4;10=3;12=7,null,null,1,281,null,null,null,null,null,null,null,null,null,null,null,null,null,5638,2794,java=2794,null,null,null,173,89,null,null,null,null,null,null,null,281,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,239,46.0,129,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"12";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"281";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,83820,B,1222,null,5.7,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLI,2002-08-15T00:00:00+0200,9,0,null,null,null,null,null,30,null,772,null,21.7,null,517,17.2,17.8,2.3,null,null,null,null,null,null,0,null,null,null,null,null,16,null,2,19,5,636,11.2,null,0,29,0=8;5=5;10=5;20=5;30=4;60=2;90=0,223,1=135;2=55;4=11;6=7;8=4;10=3;12=6,null,null,1,279,null,null,null,null,null,null,null,null,null,null,null,null,null,5686,2784,java=2784,null,null,null,175,87,null,null,null,null,null,null,null,279,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,238,45.4,130,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"10";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"279";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,83520,B,1212,null,5.6,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLI,2002-08-16T00:00:00+0200,9,0,null,null,null,null,null,31,null,741,null,20.5,null,535,17.3,17.8,2.3,null,null,null,null,null,null,0,null,null,null,null,null,17,null,2,19,5,636,11.0,null,0,30,0=8;5=5;10=6;20=5;30=4;60=2;90=0,232,1=141;2=57;4=12;6=6;8=5;10=3;12=6,null,null,1,288,null,null,null,null,null,null,null,null,null,null,null,null,null,5785,2879,java=2879,null,null,null,177,93,null,null,null,null,null,null,null,288,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,248,44.8,137,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"11";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"288";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,86370,B,1253,null,5.4,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLI,2002-08-18T00:00:00+0200,9,0,null,null,null,null,null,31,null,741,null,20.2,null,540,17.4,18.0,2.3,null,null,null,null,null,null,0,null,null,null,null,null,17,null,2,19,5,636,10.9,null,0,30,0=8;5=5;10=6;20=5;30=4;60=2;90=0,233,1=141;2=57;4=13;6=6;8=5;10=3;12=6,null,null,1,285,null,null,null,null,null,null,null,null,null,null,null,null,null,5837,2923,java=2923,null,null,null,176,91,null,null,null,null,null,null,null,285,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,249,44.6,138,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"11";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"285";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,87690,B,1280,null,5.1,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLI,2002-08-25T00:00:00+0200,9,0,null,null,null,null,null,33,null,675,null,18.7,null,530,16.1,16.6,2.2,null,null,null,null,null,null,0,null,null,null,null,null,18,null,2,15,3,454,8.0,null,0,32,0=9;5=6;10=5;20=8;30=2;60=2;90=0,241,1=145;2=60;4=14;6=9;8=4;10=2;12=4,null,null,1,278,null,null,null,null,null,null,null,null,null,null,null,null,null,5663,2942,java=2942,null,null,null,162,97,null,null,null,null,null,null,null,278,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,250,44.0,140,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"12";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"278";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,88260,A,1270,null,4.5,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
